0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000042e-02	9.759073399999999942e-07
4.000000000000000083e-02	-3.482513999999999654e-06
5.999999999999999778e-02	6.656052099999999989e-06
8.000000000000000167e-02	3.183468000000000062e-05
1.000000000000000056e-01	3.366428000000000085e-05
1.199999999999999956e-01	1.229810000000000004e-05
1.400000000000000133e-01	-2.761749999999999774e-05
1.600000000000000033e-01	-8.558179999999999434e-05
1.799999999999999933e-01	-1.435382199999999818e-04
2.000000000000000111e-01	-1.886643999999999821e-04
2.200000000000000011e-01	-2.331093999999999809e-04
2.399999999999999911e-01	-2.771860000000000122e-04
2.600000000000000089e-01	-2.963630000000000084e-04
2.800000000000000266e-01	-3.193079999999999725e-04
2.999999999999999889e-01	-3.897680000000000263e-04
3.200000000000000067e-01	-4.387850000000000214e-04
3.400000000000000244e-01	-4.645100000000000097e-04
3.599999999999999867e-01	-5.046340000000000070e-04
3.800000000000000044e-01	-5.305549999999999372e-04
4.000000000000000222e-01	-5.198899999999999572e-04
4.199999999999999845e-01	-4.787500000000000089e-04
4.400000000000000022e-01	-4.302800000000001155e-04
4.600000000000000200e-01	-3.593300000000001528e-04
4.799999999999999822e-01	-2.391500000000000396e-04
5.000000000000000000e-01	-4.517999999999991641e-05
5.200000000000000178e-01	1.958000000000000972e-04
5.400000000000000355e-01	4.139199999999999130e-04
5.600000000000000533e-01	5.305339999999999319e-04
5.799999999999999600e-01	5.491939999999999192e-04
5.999999999999999778e-01	4.757739999999999886e-04
6.199999999999999956e-01	3.998839999999999817e-04
6.400000000000000133e-01	3.522959999999999894e-04
6.600000000000000311e-01	3.635690000000000015e-04
6.800000000000000488e-01	4.942379999999999256e-04
6.999999999999999556e-01	6.177789999999999410e-04
7.199999999999999734e-01	7.041120000000000104e-04
7.399999999999999911e-01	7.088789999999999328e-04
7.600000000000000089e-01	6.093599999999999798e-04
7.800000000000000266e-01	4.356870000000000317e-04
8.000000000000000444e-01	2.545206999999999635e-04
8.199999999999999512e-01	9.241309999999999109e-05
8.399999999999999689e-01	-6.505240000000001434e-05
8.599999999999999867e-01	-2.514689999999999872e-04
8.800000000000000044e-01	-4.074522000000000560e-04
9.000000000000000222e-01	-5.182321400000000720e-04
9.200000000000000400e-01	-5.688159999999999831e-04
9.399999999999999467e-01	-5.580420000000000215e-04
9.599999999999999645e-01	-6.100390000000001541e-04
9.799999999999999822e-01	-5.932609999999999837e-04
1.000000000000000000e+00	-5.306600000000000726e-04
1.020000000000000018e+00	-5.131979999999998661e-04
1.040000000000000036e+00	-5.149910000000000165e-04
1.060000000000000053e+00	-4.358900000000001922e-04
1.080000000000000071e+00	-3.521799999999998976e-04
1.100000000000000089e+00	-3.041299999999998952e-04
1.120000000000000107e+00	-2.035000000000001218e-04
1.139999999999999902e+00	7.509000000000009591e-05
1.159999999999999920e+00	3.823299999999999529e-04
1.179999999999999938e+00	5.508099999999998848e-04
1.199999999999999956e+00	7.379199999999999822e-04
1.219999999999999973e+00	1.020790999999999843e-03
1.239999999999999991e+00	1.354023999999999896e-03
1.260000000000000009e+00	1.467013999999999992e-03
1.280000000000000027e+00	1.357231999999999883e-03
1.300000000000000044e+00	1.111888000000000112e-03
1.320000000000000062e+00	8.184318699999999910e-04
1.340000000000000080e+00	6.382230000000000455e-04
1.360000000000000098e+00	5.323660000000000458e-04
1.379999999999999893e+00	4.872199999999999058e-04
1.399999999999999911e+00	5.095320000000000404e-04
1.419999999999999929e+00	5.615770000000000614e-04
1.439999999999999947e+00	5.734410000000000548e-04
1.459999999999999964e+00	4.966260000000001203e-04
1.479999999999999982e+00	4.880809999999999099e-04
1.500000000000000000e+00	5.281210000000001025e-04
1.520000000000000018e+00	4.965040000000000425e-04
1.540000000000000036e+00	4.630570000000001170e-04
1.560000000000000053e+00	4.584969999999999844e-04
1.580000000000000071e+00	4.309850000000000486e-04
1.600000000000000089e+00	3.983009999999999936e-04
1.620000000000000107e+00	3.427119999999998995e-04
1.639999999999999902e+00	3.208380000000000476e-04
1.659999999999999920e+00	3.619530000000000360e-04
1.679999999999999938e+00	4.072589999999998763e-04
1.699999999999999956e+00	4.591309999999999922e-04
1.719999999999999973e+00	4.069499999999998899e-04
1.739999999999999991e+00	1.649699999999999604e-04
1.760000000000000009e+00	-1.711099999999999254e-04
1.780000000000000027e+00	-4.826590000000000828e-04
1.800000000000000044e+00	-6.987939999999999777e-04
1.820000000000000062e+00	-8.204829999999998895e-04
1.840000000000000080e+00	-9.224429999999998958e-04
1.860000000000000098e+00	-9.990059999999999826e-04
1.879999999999999893e+00	-9.707760000000000174e-04
1.899999999999999911e+00	-8.602169999999999261e-04
1.919999999999999929e+00	-7.666580000000000313e-04
1.939999999999999947e+00	-7.621500000000000670e-04
1.959999999999999964e+00	-9.399400000000000029e-04
1.979999999999999982e+00	-1.299633099999999942e-03
2.000000000000000000e+00	-1.726059000000000057e-03
2.020000000000000018e+00	-2.168713000000000064e-03
2.040000000000000036e+00	-2.512443000000000055e-03
2.060000000000000053e+00	-2.640010500000000097e-03
2.080000000000000071e+00	-2.397058000000000088e-03
2.100000000000000089e+00	-1.882250000000000026e-03
2.120000000000000107e+00	-1.437609999999999756e-03
2.140000000000000124e+00	-1.133190000000000065e-03
2.160000000000000142e+00	-9.716999999999998208e-04
2.180000000000000160e+00	-8.696799999999998455e-04
2.200000000000000178e+00	-7.541900000000000687e-04
2.220000000000000195e+00	-7.700699999999998692e-04
2.240000000000000213e+00	-9.954799999999999760e-04
2.259999999999999787e+00	-1.337299999999999600e-03
2.279999999999999805e+00	-1.555360000000000423e-03
2.299999999999999822e+00	-1.666050000000000517e-03
2.319999999999999840e+00	-1.787999999999999659e-03
2.339999999999999858e+00	-1.860549999999999010e-03
2.359999999999999876e+00	-1.881700000000000907e-03
2.379999999999999893e+00	-1.916219999999998862e-03
2.399999999999999911e+00	-1.842209999999999508e-03
2.419999999999999929e+00	-1.462870000000000663e-03
2.439999999999999947e+00	-7.323099999999999055e-04
2.459999999999999964e+00	4.224299999999996807e-04
2.479999999999999982e+00	1.758770000000000645e-03
2.500000000000000000e+00	3.090700000000000044e-03
2.520000000000000018e+00	4.276699999999999599e-03
2.540000000000000036e+00	5.303364400000000652e-03
2.560000000000000053e+00	6.095939999999999345e-03
