0.000000000000000000e+00	0.000000000000000000e+00
2.000000000000000042e-02	9.706899627367999602e-07
4.000000000000000083e-02	-3.600060698619999744e-06
5.999999999999999778e-02	6.638162941609999630e-06
8.000000000000000167e-02	3.351880996561999894e-05
1.000000000000000056e-01	3.962149291183999860e-05
1.199999999999999956e-01	2.373265701180000210e-05
1.400000000000000133e-01	-1.289462075140000004e-05
1.600000000000000033e-01	-7.407922356649999571e-05
1.799999999999999933e-01	-1.456808857459999842e-04
2.000000000000000111e-01	-2.168800073677699925e-04
2.200000000000000011e-01	-2.999830790931999570e-04
2.399999999999999911e-01	-3.946596491770000287e-04
2.600000000000000089e-01	-4.747076670500000278e-04
2.800000000000000266e-01	-5.667403059099999528e-04
2.999999999999999889e-01	-7.149449764149999782e-04
3.200000000000000067e-01	-8.525963087300000680e-04
3.400000000000000244e-01	-9.783390913999999265e-04
3.599999999999999867e-01	-1.129138069199999914e-03
3.800000000000000044e-01	-1.275584358000000050e-03
4.000000000000000222e-01	-1.392635634999999988e-03
4.199999999999999845e-01	-1.481333910000000092e-03
4.400000000000000022e-01	-1.559177970000000159e-03
4.600000000000000200e-01	-1.605842180000000051e-03
4.799999999999999822e-01	-1.588138740000000085e-03
5.000000000000000000e-01	-1.471641739999999957e-03
5.200000000000000178e-01	-1.270277819999999971e-03
5.400000000000000355e-01	-1.043004460000000050e-03
5.600000000000000533e-01	-8.660925200000000376e-04
5.799999999999999600e-01	-7.444525000000000014e-04
5.999999999999999778e-01	-6.882176999999999956e-04
6.199999999999999956e-01	-6.240014999999999581e-04
6.400000000000000133e-01	-5.306179999999999534e-04
6.600000000000000311e-01	-3.774470000000000472e-04
6.800000000000000488e-01	-9.379700000000001014e-05
6.999999999999999556e-01	2.084429999999999963e-04
7.199999999999999734e-01	5.084269999999999892e-04
7.399999999999999911e-01	7.606769999999999678e-04
7.600000000000000089e-01	9.305030000000000592e-04
7.800000000000000266e-01	1.028629999999999996e-03
8.000000000000000444e-01	1.102377999999999995e-03
8.199999999999999512e-01	1.165011000000000085e-03
8.399999999999999689e-01	1.194917599999999972e-03
8.599999999999999867e-01	1.153370999999999823e-03
8.800000000000000044e-01	1.095328000000000013e-03
9.000000000000000222e-01	1.033750999999999854e-03
9.200000000000000400e-01	9.859819999999998308e-04
9.399999999999999467e-01	9.591200000000000463e-04
9.599999999999999645e-01	8.343450000000000085e-04
9.799999999999999822e-01	7.476900000000000733e-04
1.000000000000000000e+00	6.845300000000000343e-04
1.020000000000000018e+00	5.626900000000000217e-04
1.040000000000000036e+00	4.128900000000001753e-04
1.060000000000000053e+00	3.403799999999999361e-04
1.080000000000000071e+00	2.756399999999999562e-04
1.100000000000000089e+00	1.815799999999999793e-04
1.120000000000000107e+00	1.474399999999999843e-04
1.139999999999999902e+00	3.071000000000000379e-04
1.159999999999999920e+00	5.270000000000001246e-04
1.179999999999999938e+00	6.495500000000000405e-04
1.199999999999999956e+00	8.337699999999999539e-04
1.219999999999999973e+00	1.162300999999999916e-03
1.239999999999999991e+00	1.602223999999999966e-03
1.260000000000000009e+00	1.887996999999999983e-03
1.280000000000000027e+00	2.001664999999999695e-03
1.300000000000000044e+00	1.999131000000000345e-03
1.320000000000000062e+00	1.934362999999999925e-03
1.340000000000000080e+00	1.946386999999999944e-03
1.360000000000000098e+00	1.990692000000000069e-03
1.379999999999999893e+00	2.059609999999999913e-03
1.399999999999999911e+00	2.171460000000000057e-03
1.419999999999999929e+00	2.301270000000000225e-03
1.439999999999999947e+00	2.386590000000000066e-03
1.459999999999999964e+00	2.376989999999999832e-03
1.479999999999999982e+00	2.424219999999999934e-03
1.500000000000000000e+00	2.508269999999999944e-03
1.520000000000000018e+00	2.509739999999999888e-03
1.540000000000000036e+00	2.496299999999999908e-03
1.560000000000000053e+00	2.496909999999999755e-03
1.580000000000000071e+00	2.458749999999999998e-03
1.600000000000000089e+00	2.397429999999999874e-03
1.620000000000000107e+00	2.292639999999999869e-03
1.639999999999999902e+00	2.201190000000000004e-03
1.659999999999999920e+00	2.159381000000000148e-03
1.679999999999999938e+00	2.121653999999999728e-03
1.699999999999999956e+00	2.105263999999999920e-03
1.719999999999999973e+00	2.009316000000000140e-03
1.739999999999999991e+00	1.743900999999999958e-03
1.760000000000000009e+00	1.386889000000000090e-03
1.780000000000000027e+00	1.036875999999999944e-03
1.800000000000000044e+00	7.527408999999999880e-04
1.820000000000000062e+00	5.314074000000000445e-04
1.840000000000000080e+00	3.000169999999999703e-04
1.860000000000000098e+00	6.445099999999998313e-05
1.879999999999999893e+00	-9.489300000000002811e-05
1.899999999999999911e+00	-1.952120000000000547e-04
1.919999999999999929e+00	-3.302660000000000665e-04
1.939999999999999947e+00	-5.735799999999999666e-04
1.959999999999999964e+00	-1.032280000000000003e-03
1.979999999999999982e+00	-1.732733100000000007e-03
2.000000000000000000e+00	-2.590958999999999884e-03
2.020000000000000018e+00	-3.580949999999999845e-03
2.040000000000000036e+00	-4.597389999999999810e-03
